OTU	log2FoldChange	p	padj	Domain	Phylum	Class	Order	Family	Genus	Species	density_min	density_max	sparsity_threshold	sparsity_apply	l2fc_threshold
OTU.5694	0.614194458275692	0.242632502056168	1	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.123	2.01352634352132	0.28455541380145	1	Bacteria	Actinobacteria	MB-A2-108	NA	NA	NA	NA	1.72	1.75	0.3	all	0.25
OTU.2152	0.375288401007701	0.399085134136423	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.827	0.205357964022235	0.53285870602767	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	NA	NA	1.72	1.75	0.3	all	0.25
OTU.4343	0.413449690693409	0.40210249681042	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	NA	NA	1.72	1.75	0.3	all	0.25
OTU.130	-0.561028634085486	0.992099977085594	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.550	-0.339107138258514	0.762150523670439	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	NA	NA	1.72	1.75	0.3	all	0.25
OTU.329	0.313609849208396	0.455390641915317	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.2731	0.247257277016463	0.500574758049807	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.21596	0.336670634069224	0.465791036517782	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	NA	1.72	1.75	0.3	all	0.25
OTU.1043	0.257915251714861	0.498252441365026	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.121	0.472606131701235	0.289435976919768	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.755	0.329219795610435	0.418916582320022	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.18079	0.540835054754779	0.236987558884258	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.6276	0.496783894415598	0.254244765706476	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.4940	1.22352250204944	0.163724707562633	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.12571	1.18477358032941	0.258786929242842	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.565	-0.390016356317859	0.844175459906309	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.14791	2.61854990441137	0.0281231968657714	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.18064	0.859771734467149	0.0622599759356236	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.6577	0.740812128812638	0.303375074703373	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.2691	0.622672148663408	0.359817646188503	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.118	0.655842471764642	0.0474384093800177	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.18884	0.197614633370813	0.574563162560596	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	NA	NA	1.72	1.75	0.3	all	0.25
OTU.48	0.299608527978699	0.443811272800262	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.126	0.468667992981641	0.244847420425807	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.915	-0.503480419755058	0.966196290504219	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.17635	1.09554078763094	0.148073366259565	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.1470	0.329459010458558	0.455416488213867	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.268	1.22064775627302	0.297713808987069	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.363	2.64436145467638	0.0453681554032327	1	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
